account_id,company_name,industry,region,country,segment,employees,contract_start_date,tenure_months,contract_type,arr_usd,licensed_seats,active_seats,seat_utilization,modules_adopted,modules_list,uses_enlighten_ai,digital_channels_enabled,digital_channel_share_pct,monthly_interactions,usage_trend_pct,avg_login_freq_per_week,onboarding_completed,time_to_value_days,csm_assigned,qbrs_last_12m,support_tickets_90d,critical_incidents_12m,avg_csat,nps_last,discount_pct,price_increase_at_renewal_pct,days_payment_overdue,expansion_arr_usd,health_score,churn_risk_score,status,churned,churn_date,churn_reason
CX-100555,Granite Digital,Retail,APAC,Philippines,SMB,117,2023-02-22,40,Multi-Year,11700,9,8,0.889,3,ACD (Omnichannel Routing); IVR / Voice; Quality Management,No,No,3.0,3554,6.2,2.5,Yes,40,Kenji Watanabe,2,11,0,2.87,8,22.4,3.7,0,0,71,31,Active,0,,
CX-100556,Vertex Group,Hospitality,EMEA,United Kingdom,Enterprise,35523,2023-02-22,40,Multi-Year,2884600,3926,2380,0.606,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Performance Management,Yes,Yes,36.5,1005897,8.1,5.4,Yes,67,Priya Nair,2,17,1,3.28,2,24.9,5.0,0,144200,50,50,Active,0,,
CX-100557,Catalyst Airlines,Telecom,North America,United States,Enterprise,12207,2020-10-24,68,Multi-Year,2317700,2289,2289,1.0,7,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Performance Management; Quality Management; Recording & Compliance,Yes,Yes,20.3,485331,13.3,2.9,No,86,Aisha Khan,4,6,0,4.46,9,27.2,0,0,115900,70,22,Active,0,,
CX-100558,Cascade Retail Co,Financial Services,North America,United States,Mid-Market,1440,2023-01-23,41,Annual,300300,267,189,0.708,7,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); IVR / Voice; Performance Management; Quality Management; Recording & Compliance,Yes,Yes,49.8,51388,-9.9,5.0,Yes,26,Noa Cohen,2,11,0,4.1,0,24.9,0,14,0,85,18,Active,0,,
CX-100559,Vantage Holdings,Technology / SaaS,North America,Canada,SMB,226,2026-04-23,2,Annual,28600,25,23,0.92,1,Recording & Compliance,No,No,5.0,14862,24.2,3.9,No,103,Tom Fischer,2,10,1,3.95,8,29.5,10.8,0,0,51,38,Active,0,,
CX-100560,Aurora Labs,Retail,EMEA,Israel,Enterprise,50576,2025-03-23,15,Annual,1765100,2268,2268,1.0,7,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Interaction Analytics; Performance Management; Quality Management,Yes,Yes,18.5,1058739,2.3,3.8,Yes,55,Sofia Marin,4,10,0,4.48,0,29.2,0,47,-176500,73,33,Active,0,,
CX-100561,Lumen Labs,Public Sector,APAC,Australia,SMB,273,2023-10-24,32,Annual,21000,21,21,1.0,2,Quality Management; Workforce Management (WFM),No,No,6.5,11720,7.4,1.1,Yes,58,Kenji Watanabe,4,13,1,3.47,0,32.1,0,0,0,69,29,Churned,1,2025-01-22,Champion left
CX-100562,Brightline Networks,Financial Services,EMEA,Israel,SMB,151,2024-12-22,18,Annual,10600,9,3,0.333,1,Digital Channels (Chat/Email/Social),No,Yes,9.2,1188,-24.0,3.7,Yes,36,Sofia Marin,1,13,0,3.86,2,13.3,0,0,-1100,67,42,Churned,1,2025-06-10,Low adoption / shelfware
CX-100563,Cobalt Digital,Financial Services,North America,United States,SMB,276,2023-06-24,36,Annual,14300,12,8,0.667,7,Digital Channels (Chat/Email/Social); Feedback Management; IVR / Voice; Interaction Analytics; Performance Management; Quality Management; Recording & Compliance,No,Yes,35.3,4535,-8.7,6.4,No,89,Noa Cohen,3,17,0,4.51,9,0.9,0,33,0,41,52,Active,0,,
CX-100564,Catalyst Industries,Technology / SaaS,LATAM,Argentina,Enterprise,31281,2023-10-24,32,Multi-Year,2712800,2620,2033,0.776,6,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); IVR / Voice; Performance Management; Recording & Compliance; Workforce Management (WFM),Yes,No,3.9,868727,8.3,5.6,Yes,55,Kenji Watanabe,1,15,2,3.78,2,1.3,0,0,542600,56,45,Active,0,,
CX-100565,Brightline Digital,Hospitality,EMEA,UAE,Mid-Market,402,2019-12-25,78,Multi-Year,304500,294,227,0.772,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Interaction Analytics; Recording & Compliance; Workforce Management (WFM),No,Yes,5.3,126410,-6.4,3.2,Yes,62,Diego Alvarez,0,0,1,5.0,10,31.8,19.3,0,0,91,15,Active,0,,
CX-100566,Horizon Networks,Hospitality,LATAM,Mexico,SMB,193,2023-07-24,35,Annual,52800,40,31,0.775,1,IVR / Voice,No,No,0.7,16962,4.4,4.0,Yes,67,Liam O'Brien,2,9,0,4.15,7,0.9,0,0,5300,65,32,Active,0,,
CX-100567,Crimson Telecom,Technology / SaaS,EMEA,UAE,SMB,80,2024-11-22,19,Monthly,59600,60,55,0.917,5,Feedback Management; IVR / Voice; Interaction Analytics; Performance Management; Recording & Compliance,No,No,0.5,25460,-12.9,5.2,No,110,Liam O'Brien,4,9,0,4.79,7,29.0,0,0,0,61,37,Churned,1,2025-01-02,Seasonal seat downsizing
CX-100568,Delta Holdings,Healthcare,North America,United States,Mid-Market,1579,2025-01-22,17,Annual,363900,333,299,0.898,5,Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Recording & Compliance; Workforce Management (WFM),Yes,No,6.4,125507,10.0,4.2,Yes,58,Diego Alvarez,1,0,0,5.0,6,18.1,2.9,4,-36400,94,1,Active,0,,
CX-100569,Vantage Health Systems,Financial Services,APAC,Australia,SMB,224,2026-03-23,3,Multi-Year,16000,11,8,0.727,2,ACD (Omnichannel Routing); IVR / Voice,No,No,1.7,4284,-4.2,1.3,Yes,48,Liam O'Brien,0,7,0,3.97,2,5.4,2.8,5,1600,74,24,Churned,1,2026-03-29,Seasonal seat downsizing
CX-100570,Delta Digital,Retail,APAC,Singapore,SMB,51,2019-12-25,78,Multi-Year,32700,24,9,0.375,2,ACD (Omnichannel Routing); Quality Management,No,No,2.5,4400,3.3,4.2,No,152,Noa Cohen,0,15,0,4.82,8,20.2,0,13,0,67,40,Churned,1,2026-02-07,Low adoption / shelfware
CX-100571,Pinnacle Communications,Financial Services,LATAM,Brazil,Mid-Market,1746,2024-01-23,29,Multi-Year,267200,284,284,1.0,3,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Quality Management,No,Yes,61.5,110279,13.6,5.4,Yes,46,Dana Levi,2,20,1,4.24,3,32.7,0,0,0,61,37,Active,0,,
CX-100572,Meridian Communications,Insurance,LATAM,Mexico,SMB,217,2019-09-25,81,Multi-Year,16700,12,10,0.833,3,Feedback Management; IVR / Voice; Recording & Compliance,No,No,6.9,4937,5.9,3.4,Yes,28,Tom Fischer,2,13,0,4.24,3,15.5,0,0,800,72,26,Active,0,,
CX-100573,Horizon Communications,Insurance,EMEA,France,SMB,34,2020-10-24,68,Multi-Year,31000,21,11,0.524,3,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Interaction Analytics,No,Yes,41.1,4679,-21.4,4.5,Yes,47,Noa Cohen,2,3,1,4.79,10,15.0,3.4,0,0,77,19,Active,0,,
CX-100574,Catalyst Airlines,Retail,North America,Canada,Mid-Market,1576,2024-02-22,28,Monthly,291200,344,336,0.977,1,ACD (Omnichannel Routing),No,No,5.3,166742,25.2,4.6,Yes,39,Priya Nair,0,12,2,3.23,10,23.5,0,0,14600,58,54,Active,0,,
CX-100575,Maple Solutions,Technology / SaaS,North America,Canada,Enterprise,42755,2022-04-24,50,Multi-Year,3423000,3369,3369,1.0,5,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Interaction Analytics; Recording & Compliance,Yes,Yes,31.9,1498839,-27.5,4.4,Yes,37,Dana Levi,4,9,0,4.91,6,23.6,12.4,0,171200,94,3,Active,0,,
CX-100576,Evergreen Stores,Telecom,North America,United States,SMB,172,2023-12-23,30,Multi-Year,76800,53,40,0.755,1,Enlighten AI (Copilot / Autopilot),Yes,No,1.8,15911,-7.9,1.1,No,84,Tom Fischer,3,0,0,3.48,10,25.9,0,105,-7700,50,52,Active,0,,
CX-100577,Northwind Labs,Technology / SaaS,North America,United States,SMB,51,2022-04-24,50,Annual,47500,51,47,0.922,2,Enlighten AI (Copilot / Autopilot); Feedback Management,Yes,No,1.7,25162,-1.7,5.1,Yes,26,Unassigned,0,0,0,3.24,5,27.2,27.5,0,0,64,30,Active,0,,
CX-100578,Catalyst Partners,Financial Services,North America,United States,Mid-Market,2782,2025-01-22,17,Multi-Year,451700,393,281,0.715,4,Enlighten AI (Copilot / Autopilot); IVR / Voice; Performance Management; Quality Management,Yes,No,7.1,156564,-11.9,4.6,Yes,26,Diego Alvarez,3,6,0,3.77,0,28.9,0,0,0,79,20,Active,0,,
CX-100579,Summit Solutions,Healthcare,North America,Canada,Mid-Market,2759,2026-01-21,5,Monthly,362100,397,349,0.879,6,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Performance Management; Recording & Compliance,Yes,Yes,23.8,175242,-5.5,4.0,Yes,46,Noa Cohen,1,13,0,3.98,10,2.4,19.8,4,72400,46,48,Active,0,,
CX-100580,Maple Industries,Telecom,North America,United States,SMB,110,2024-08-23,22,Monthly,22900,24,18,0.75,1,Performance Management,No,No,6.0,4240,5.3,0.5,Yes,49,Aisha Khan,3,7,3,4.11,2,31.2,5.0,0,-2300,57,45,Active,0,,
CX-100581,Atlas Financial,Insurance,LATAM,Brazil,SMB,119,2025-03-23,15,Monthly,46400,43,34,0.791,1,Interaction Analytics,No,No,7.1,6238,18.4,4.8,Yes,44,Marcus Reed,1,17,2,4.05,1,26.0,0,24,4600,43,53,Active,0,,
CX-100582,Quantum Logistics,Hospitality,EMEA,Israel,SMB,83,2025-02-21,16,Annual,32000,35,29,0.829,3,IVR / Voice; Quality Management; Workforce Management (WFM),No,No,5.9,12659,33.3,1.2,Yes,21,Sofia Marin,3,11,4,0,4,3.9,0,0,0,60,43,Active,0,,
CX-100583,Apex Industries,Financial Services,North America,United States,SMB,141,2024-08-23,22,Annual,62400,47,35,0.745,1,ACD (Omnichannel Routing),No,No,0.6,9659,17.3,6.1,Yes,60,Tom Fischer,4,0,0,4.59,9,30.3,0,0,3100,90,10,Active,0,,
CX-100584,Onyx Communications,Healthcare,APAC,Philippines,SMB,102,2024-07-23,23,Multi-Year,12600,13,6,0.462,4,Enlighten AI (Copilot / Autopilot); Feedback Management; IVR / Voice; Performance Management,Yes,No,0.3,2972,22.4,2.1,No,184,Marcus Reed,1,25,0,5.0,9,8.0,0,0,0,61,49,Active,0,,
CX-100585,Pioneer Group,Telecom,North America,Canada,SMB,191,2024-03-24,27,Monthly,49500,45,26,0.578,4,Digital Channels (Chat/Email/Social); Interaction Analytics; Performance Management; Workforce Management (WFM),No,Yes,2.4,15683,12.9,5.2,Yes,39,Liam O'Brien,1,8,1,4.07,7,3.3,3.3,95,0,41,58,Churned,1,2025-09-10,Reliability / outages
CX-100586,Pinnacle Group,Utilities,APAC,Singapore,SMB,33,2024-07-23,23,Annual,33500,23,16,0.696,5,ACD (Omnichannel Routing); IVR / Voice; Performance Management; Quality Management; Workforce Management (WFM),No,No,6.3,9763,-0.2,4.8,Yes,60,Unassigned,0,11,2,3.39,0,25.8,11.1,68,1700,27,62,Churned,1,2025-09-27,Reliability / outages
CX-100587,Cascade Partners,Travel,North America,United States,SMB,231,2024-12-22,18,Annual,57500,42,37,0.881,3,Interaction Analytics; Quality Management; Workforce Management (WFM),No,No,4.5,15111,-4.2,2.5,Yes,69,Diego Alvarez,3,8,1,4.41,0,2.8,4.5,0,0,88,16,Active,0,,
CX-100588,Atlas Solutions,Healthcare,North America,Canada,Mid-Market,1206,2023-01-23,41,Annual,368400,296,212,0.716,3,Enlighten AI (Copilot / Autopilot); Feedback Management; Performance Management,Yes,No,0.6,107997,-17.5,3.5,Yes,26,Marcus Reed,2,16,2,3.85,10,6.2,0,78,-36800,46,53,Active,0,,
CX-100589,Vertex Energy,Public Sector,APAC,India,Mid-Market,945,2022-11-23,43,Annual,336800,288,236,0.819,6,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Performance Management; Quality Management; Recording & Compliance; Workforce Management (WFM),Yes,No,0.4,123050,9.0,1.2,Yes,46,Sofia Marin,0,10,2,4.19,8,30.7,12.4,0,0,68,35,Active,0,,
CX-100590,Sterling Digital,Technology / SaaS,North America,Canada,Mid-Market,1965,2025-11-22,7,Multi-Year,321600,345,233,0.675,8,Digital Channels (Chat/Email/Social); Feedback Management; IVR / Voice; Interaction Analytics; Performance Management; Quality Management; Recording & Compliance; Workforce Management (WFM),No,Yes,47.1,125897,-1.5,6.0,No,80,Kenji Watanabe,0,22,0,4.64,5,34.5,3.1,0,-32200,54,48,Active,0,,
CX-100591,Ironwood Airlines,Healthcare,North America,United States,Mid-Market,1244,2025-11-22,7,Annual,72300,89,58,0.652,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Performance Management; Workforce Management (WFM),Yes,No,5.8,15994,-16.4,1.0,Yes,21,Noa Cohen,1,12,1,3.37,1,6.9,3.2,0,3600,53,46,Active,0,,
CX-100592,Sterling Group,Financial Services,APAC,Australia,SMB,300,2019-06-26,84,Multi-Year,57300,57,35,0.614,2,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social),No,Yes,64.8,11155,-13.7,3.5,Yes,66,Priya Nair,1,4,1,3.8,4,15.8,0,0,5700,78,30,Churned,1,2026-02-10,Price / budget cuts
CX-100593,Apex Bank,Hospitality,APAC,Japan,Mid-Market,2204,2023-08-24,34,Annual,300100,282,198,0.702,1,IVR / Voice,No,No,7.1,35903,-10.5,5.5,No,130,Kenji Watanabe,0,14,3,2.97,9,31.6,0,0,-30000,38,63,Churned,1,2026-06-08,Reliability / outages
CX-100594,Solstice Industries,Insurance,APAC,Singapore,Mid-Market,792,2022-11-23,43,Annual,280600,330,241,0.73,3,ACD (Omnichannel Routing); Feedback Management; Quality Management,No,No,3.2,116193,0.7,4.5,Yes,61,Diego Alvarez,1,11,0,4.47,0,16.3,18.3,0,28100,60,36,Active,0,,
CX-100595,Onyx Industries,Retail,EMEA,Israel,SMB,285,2022-12-24,42,Annual,36900,38,21,0.553,4,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Feedback Management; Performance Management,No,Yes,23.3,8457,9.0,2.4,Yes,63,Diego Alvarez,4,25,2,3.68,8,23.7,4.4,0,7400,35,61,Active,0,,
CX-100596,Maple Stores,Technology / SaaS,North America,Canada,Mid-Market,2364,2024-01-23,29,Annual,248400,224,136,0.607,4,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Workforce Management (WFM),Yes,Yes,53.2,69501,5.4,4.4,Yes,21,Marcus Reed,0,21,1,4.12,1,14.7,0,0,24800,57,38,Active,0,,
CX-100597,Northwind Solutions,Utilities,North America,United States,SMB,195,2023-06-24,36,Annual,53100,45,32,0.711,1,Performance Management,No,No,6.8,11217,-5.0,0.4,Yes,41,Liam O'Brien,2,7,0,4.11,0,14.8,0,0,0,76,21,Active,0,,
CX-100598,Pioneer Holdings,Retail,North America,United States,Mid-Market,1700,2024-06-23,24,Multi-Year,350800,273,205,0.751,2,Digital Channels (Chat/Email/Social); Interaction Analytics,No,Yes,55.8,41117,-31.5,5.3,Yes,32,Dana Levi,4,15,0,4.04,10,34.0,0,0,-35100,66,31,Active,0,,
CX-100599,Crimson Bank,Technology / SaaS,North America,United States,SMB,185,2025-05-23,13,Annual,48600,39,31,0.795,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Performance Management; Recording & Compliance,Yes,No,2.6,16973,8.8,3.7,Yes,65,Sofia Marin,0,15,0,4.19,4,5.4,8.0,27,0,72,22,Active,0,,
CX-100600,Granite Services,Utilities,North America,Canada,SMB,128,2025-10-22,8,Monthly,45200,31,24,0.774,2,Feedback Management; Recording & Compliance,No,No,2.6,11175,19.1,1.0,Yes,33,Kenji Watanabe,2,7,0,4.35,5,12.5,4.6,0,0,85,16,Active,0,,
CX-100601,Crimson Resorts,Telecom,EMEA,France,SMB,296,2022-03-25,51,Annual,35100,25,22,0.88,2,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot),Yes,Yes,53.8,9819,18.6,3.0,Yes,27,Unassigned,0,10,0,4.84,7,21.1,10.3,0,0,83,14,Active,0,,
CX-100602,Sable Bank,Utilities,APAC,Australia,SMB,259,2023-08-24,34,Annual,26600,21,10,0.476,1,Interaction Analytics,No,No,3.1,3520,23.6,3.5,Yes,27,Noa Cohen,2,10,2,3.81,5,21.3,4.5,4,0,53,53,Churned,1,2026-03-18,Reliability / outages
CX-100603,Quantum Retail Co,Retail,North America,United States,Enterprise,85326,2022-03-25,51,Annual,2801900,2867,2133,0.744,4,Feedback Management; Interaction Analytics; Quality Management; Workforce Management (WFM),No,No,0.5,1101483,-6.1,1.1,No,86,Kenji Watanabe,4,0,0,5.0,9,8.0,0,0,140100,78,17,Active,0,,
CX-100604,Harbor Hospitality,Financial Services,LATAM,Brazil,Mid-Market,825,2024-06-23,24,Monthly,309200,245,224,0.914,2,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot),Yes,Yes,52.7,51499,-4.0,4.8,Yes,50,Unassigned,0,11,2,4.49,3,29.6,0,0,0,57,43,Active,0,,
CX-100605,Tidewater Brands,Financial Services,APAC,Philippines,Mid-Market,900,2025-10-22,8,Annual,101100,85,65,0.765,2,Enlighten AI (Copilot / Autopilot); Interaction Analytics,Yes,No,0.6,17318,9.3,4.9,Yes,57,Marcus Reed,0,10,0,3.59,3,8.8,3.8,0,0,76,26,Active,0,,
CX-100606,Northwind Energy,Public Sector,North America,United States,Enterprise,88305,2024-01-23,29,Monthly,1188000,1223,676,0.553,7,Digital Channels (Chat/Email/Social); Enlighten AI (Copilot / Autopilot); Feedback Management; Performance Management; Quality Management; Recording & Compliance; Workforce Management (WFM),Yes,Yes,19.9,205428,6.5,2.1,Yes,48,Dana Levi,1,14,1,3.45,5,5.4,22.5,0,0,41,59,Active,0,,
CX-100607,Meridian Airlines,Financial Services,North America,Canada,Mid-Market,2396,2024-11-22,19,Monthly,337700,389,230,0.591,2,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot),Yes,No,3.6,68950,-2.0,0.6,Yes,20,Sofia Marin,3,7,0,4.19,6,26.8,0,13,67500,56,40,Active,0,,
CX-100608,Ironwood Holdings,Financial Services,North America,United States,Mid-Market,2522,2024-08-23,22,Annual,190100,148,118,0.797,3,Digital Channels (Chat/Email/Social); Performance Management; Recording & Compliance,No,Yes,20.2,48142,20.0,3.0,Yes,59,Tom Fischer,0,12,0,3.91,0,22.8,0,0,0,77,30,Active,0,,
CX-100609,Apex Bank,Technology / SaaS,APAC,Philippines,SMB,285,2026-04-23,2,Monthly,38400,33,21,0.636,1,Recording & Compliance,No,No,4.7,3906,-16.4,2.2,Yes,23,Sofia Marin,1,16,2,3.72,5,22.2,12.5,29,7700,42,56,Churned,1,2026-06-05,Reliability / outages
CX-100610,Granite Airlines,Financial Services,North America,Canada,SMB,125,2022-07-25,47,Annual,47900,37,37,1.0,3,Enlighten AI (Copilot / Autopilot); IVR / Voice; Interaction Analytics,Yes,No,4.3,10117,10.1,1.6,Yes,26,Tom Fischer,2,10,4,3.63,4,18.6,0,0,4800,52,52,Active,0,,
CX-100611,Cobalt Financial,Insurance,APAC,Australia,SMB,197,2022-01-23,53,Multi-Year,36000,26,25,0.962,1,Interaction Analytics,No,No,6.9,5548,-4.7,2.1,Yes,66,Tom Fischer,3,24,0,4.32,7,1.5,2.0,0,0,71,30,Churned,1,2025-01-03,Poor support experience
CX-100612,Maple Logistics,Retail,North America,Canada,Mid-Market,1358,2024-01-23,29,Monthly,253000,304,127,0.418,2,Quality Management; Workforce Management (WFM),No,No,1.4,46091,-9.7,6.2,Yes,67,Liam O'Brien,3,19,0,4.59,0,17.6,0,42,25300,49,46,Churned,1,2026-04-11,Poor support experience
CX-100613,Cascade Stores,Travel,EMEA,Germany,Enterprise,59159,2024-03-24,27,Multi-Year,2768800,2660,2660,1.0,3,Digital Channels (Chat/Email/Social); Quality Management; Workforce Management (WFM),No,Yes,3.9,1479834,26.2,5.0,Yes,43,Sofia Marin,0,22,2,3.68,5,3.5,0,0,276900,78,29,Active,0,,
CX-100614,Harbor Hospitality,Healthcare,APAC,Australia,Mid-Market,352,2025-06-23,12,Monthly,274000,342,218,0.637,6,Digital Channels (Chat/Email/Social); Feedback Management; IVR / Voice; Interaction Analytics; Quality Management; Workforce Management (WFM),No,Yes,39.3,127105,11.5,4.2,No,147,Tom Fischer,3,18,0,3.23,0,30.7,0,43,0,21,77,Churned,1,2026-02-10,Low adoption / shelfware
CX-100615,Pinnacle Group,Public Sector,APAC,Australia,Mid-Market,2796,2025-03-23,15,Monthly,469000,397,171,0.431,1,Digital Channels (Chat/Email/Social),No,Yes,48.5,60082,24.1,4.1,Yes,27,Unassigned,0,12,0,3.53,4,34.4,10.0,21,0,47,52,Active,0,,
CX-100616,Cascade Holdings,Telecom,North America,Canada,Enterprise,50495,2025-06-23,12,Annual,1968800,2321,2321,1.0,6,Digital Channels (Chat/Email/Social); Feedback Management; IVR / Voice; Quality Management; Recording & Compliance; Workforce Management (WFM),No,Yes,25.2,451024,12.7,0.6,Yes,34,Tom Fischer,3,15,0,3.4,7,0.3,23.5,0,-196900,68,37,Active,0,,
CX-100617,Pioneer Holdings,Travel,North America,Canada,Mid-Market,1137,2021-11-23,55,Annual,118100,129,105,0.814,5,ACD (Omnichannel Routing); Digital Channels (Chat/Email/Social); Feedback Management; Performance Management; Quality Management,No,Yes,20.3,55434,9.8,5.5,No,154,Tom Fischer,2,1,1,3.91,1,31.2,13.7,81,5900,69,30,Active,0,,
CX-100618,Crimson Airlines,Telecom,North America,United States,SMB,297,2022-09-23,45,Annual,70900,55,44,0.8,1,Quality Management,No,No,4.8,22466,-0.4,0.8,Yes,46,Noa Cohen,3,14,1,3.03,8,33.3,10.6,0,14200,62,41,Active,0,,
CX-100619,Crimson Bank,Healthcare,North America,Canada,SMB,161,2025-06-23,12,Monthly,68700,56,41,0.732,2,Enlighten AI (Copilot / Autopilot); Performance Management,Yes,No,4.8,24214,-1.7,2.9,Yes,57,Priya Nair,1,1,0,4.6,8,16.4,9.5,112,0,85,22,Churned,1,2025-10-29,Champion left
CX-100620,Ironwood Labs,Technology / SaaS,APAC,India,Enterprise,16703,2026-01-21,5,Annual,552500,710,371,0.523,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Interaction Analytics; Quality Management,Yes,No,6.2,233542,0.3,5.1,Yes,62,Priya Nair,2,19,3,4.04,10,9.8,10.2,0,-55200,45,59,Active,0,,
CX-100621,Quantum Airlines,Technology / SaaS,North America,Canada,SMB,270,2022-07-25,47,Multi-Year,34800,25,19,0.76,1,Performance Management,No,No,3.4,12033,11.8,5.1,No,180,Unassigned,0,10,3,3.16,3,24.3,3.8,0,7000,24,67,Active,0,,
CX-100622,Horizon Energy,Financial Services,North America,Canada,SMB,213,2022-08-24,46,Annual,69900,49,41,0.837,3,Feedback Management; Quality Management; Recording & Compliance,No,No,4.0,10884,-8.5,4.9,No,116,Marcus Reed,0,3,0,3.68,7,11.8,18.1,0,0,55,41,Churned,1,2025-02-02,Price / budget cuts
CX-100623,Beacon Communications,Financial Services,North America,United States,SMB,66,2026-02-21,4,Annual,8600,8,6,0.75,4,ACD (Omnichannel Routing); IVR / Voice; Interaction Analytics; Recording & Compliance,No,No,3.5,1148,11.5,4.4,No,138,Priya Nair,1,11,0,4.15,6,31.8,18.7,0,0,57,46,Active,0,,
CX-100624,Harbor Health Systems,,North America,Canada,SMB,70,2023-12-23,30,Monthly,82500,55,48,0.873,3,ACD (Omnichannel Routing); Feedback Management; Interaction Analytics,No,No,6.2,21194,-19.6,2.0,Yes,32,Priya Nair,0,6,2,4.37,5,6.4,0,0,-8200,64,31,Active,0,,
CX-100625,Pinnacle Networks,Financial Services,North America,Canada,SMB,290,2022-03-25,51,Annual,50800,37,25,0.676,4,Enlighten AI (Copilot / Autopilot); Feedback Management; Performance Management; Workforce Management (WFM),Yes,No,2.7,7496,-10.1,1.3,Yes,18,Aisha Khan,1,7,2,5.0,6,33.6,20.3,0,0,68,34,Active,0,,
CX-100626,Northwind Retail Co,Insurance,EMEA,Israel,SMB,206,2025-07-23,11,Multi-Year,59500,41,22,0.537,1,Quality Management,No,No,7.3,11937,21.5,1.8,Yes,51,Priya Nair,2,12,1,3.87,4,18.7,6.2,0,6000,66,39,Active,0,,
CX-100627,Tidewater Stores,Hospitality,LATAM,Mexico,Enterprise,87324,2024-08-23,22,Annual,1709100,2164,1637,0.756,4,ACD (Omnichannel Routing); Enlighten AI (Copilot / Autopilot); Feedback Management; Quality Management,Yes,No,6.6,738641,-9.8,2.8,Yes,19,Marcus Reed,2,17,0,4.1,7,18.8,6.2,12,0,65,32,Active,0,,
